"Step","run_11 - train_loss","run_11 - train_loss__MIN","run_11 - train_loss__MAX"
"4523","1.8464701175689697","1.8464701175689697","1.8464701175689697"
"4524","1.861959457397461","1.861959457397461","1.861959457397461"
"4527","1.6445560455322266","1.6445560455322266","1.6445560455322266"
"4528","1.688902497291565","1.688902497291565","1.688902497291565"
"4535","1.7613625526428223","1.7613625526428223","1.7613625526428223"
"4540","1.8818367719650269","1.8818367719650269","1.8818367719650269"
"4544","1.8881278038024902","1.8881278038024902","1.8881278038024902"
"4548","1.8523224592208862","1.8523224592208862","1.8523224592208862"
"4554","1.8537678718566895","1.8537678718566895","1.8537678718566895"
"4560","1.7517175674438477","1.7517175674438477","1.7517175674438477"
"4561","1.6704645156860352","1.6704645156860352","1.6704645156860352"
"4565","1.8602967262268066","1.8602967262268066","1.8602967262268066"
"4566","1.858805775642395","1.858805775642395","1.858805775642395"
"4574","1.8902499675750732","1.8902499675750732","1.8902499675750732"
"4578","1.9321777820587158","1.9321777820587158","1.9321777820587158"
"4580","1.7317456007003784","1.7317456007003784","1.7317456007003784"
"4582","1.7031385898590088","1.7031385898590088","1.7031385898590088"
"4583","1.7731425762176514","1.7731425762176514","1.7731425762176514"
"4588","1.9034013748168945","1.9034013748168945","1.9034013748168945"
"4597","1.8569000959396362","1.8569000959396362","1.8569000959396362"
"4607","1.89459228515625","1.89459228515625","1.89459228515625"
"4608","1.8469597101211548","1.8469597101211548","1.8469597101211548"
"4609","1.7578885555267334","1.7578885555267334","1.7578885555267334"
"4610","1.7663793563842773","1.7663793563842773","1.7663793563842773"
"4619","1.8086135387420654","1.8086135387420654","1.8086135387420654"
"4620","1.7190693616867065","1.7190693616867065","1.7190693616867065"
"4628","1.6492903232574463","1.6492903232574463","1.6492903232574463"
"4631","1.6574426889419556","1.6574426889419556","1.6574426889419556"
"4632","1.7408307790756226","1.7408307790756226","1.7408307790756226"
"4634","1.7741806507110596","1.7741806507110596","1.7741806507110596"
"4638","1.8864517211914062","1.8864517211914062","1.8864517211914062"
"4640","1.6617766618728638","1.6617766618728638","1.6617766618728638"
"4648","1.8991373777389526","1.8991373777389526","1.8991373777389526"
"4649","1.7555620670318604","1.7555620670318604","1.7555620670318604"
"4651","1.8825476169586182","1.8825476169586182","1.8825476169586182"
"4652","1.8066561222076416","1.8066561222076416","1.8066561222076416"
"4654","1.7263401746749878","1.7263401746749878","1.7263401746749878"
"4659","1.7960680723190308","1.7960680723190308","1.7960680723190308"
"4660","1.8145596981048584","1.8145596981048584","1.8145596981048584"
"4662","1.7746710777282715","1.7746710777282715","1.7746710777282715"
"4667","1.7776641845703125","1.7776641845703125","1.7776641845703125"
"4673","1.7262742519378662","1.7262742519378662","1.7262742519378662"
"4674","1.6595468521118164","1.6595468521118164","1.6595468521118164"
"4675","1.8065930604934692","1.8065930604934692","1.8065930604934692"
"4677","1.783138632774353","1.783138632774353","1.783138632774353"
"4678","1.8145740032196045","1.8145740032196045","1.8145740032196045"
"4690","1.857008457183838","1.857008457183838","1.857008457183838"
"4695","1.687300205230713","1.687300205230713","1.687300205230713"
"4697","1.8151028156280518","1.8151028156280518","1.8151028156280518"
"4705","1.725938320159912","1.725938320159912","1.725938320159912"
"4706","1.775038242340088","1.775038242340088","1.775038242340088"
"4709","1.746180772781372","1.746180772781372","1.746180772781372"
"4711","1.704427719116211","1.704427719116211","1.704427719116211"
"4713","1.679724931716919","1.679724931716919","1.679724931716919"
"4716","1.8340065479278564","1.8340065479278564","1.8340065479278564"
"4727","1.7509061098098755","1.7509061098098755","1.7509061098098755"
"4728","1.8332035541534424","1.8332035541534424","1.8332035541534424"
"4730","1.87509286403656","1.87509286403656","1.87509286403656"
"4735","1.9143545627593994","1.9143545627593994","1.9143545627593994"
"4736","1.873867392539978","1.873867392539978","1.873867392539978"
"4751","1.6986711025238037","1.6986711025238037","1.6986711025238037"
"4752","1.6575360298156738","1.6575360298156738","1.6575360298156738"
"4753","1.7120845317840576","1.7120845317840576","1.7120845317840576"
"4757","1.750279426574707","1.750279426574707","1.750279426574707"
"4759","1.783524751663208","1.783524751663208","1.783524751663208"
"4763","1.7326242923736572","1.7326242923736572","1.7326242923736572"
"4764","1.9510000944137573","1.9510000944137573","1.9510000944137573"
"4773","1.7087819576263428","1.7087819576263428","1.7087819576263428"
"4774","1.9321953058242798","1.9321953058242798","1.9321953058242798"
"4775","1.7297008037567139","1.7297008037567139","1.7297008037567139"
"4776","1.8002796173095703","1.8002796173095703","1.8002796173095703"
"4779","1.7493499517440796","1.7493499517440796","1.7493499517440796"
"4784","1.7877097129821777","1.7877097129821777","1.7877097129821777"
"4791","1.8517017364501953","1.8517017364501953","1.8517017364501953"
"4793","1.6996909379959106","1.6996909379959106","1.6996909379959106"
"4796","1.8008670806884766","1.8008670806884766","1.8008670806884766"
"4800","1.7643811702728271","1.7643811702728271","1.7643811702728271"
"4801","1.8521902561187744","1.8521902561187744","1.8521902561187744"
"4817","1.8223834037780762","1.8223834037780762","1.8223834037780762"
"4819","1.8263351917266846","1.8263351917266846","1.8263351917266846"
"4823","1.7351014614105225","1.7351014614105225","1.7351014614105225"
"4830","1.7865049839019775","1.7865049839019775","1.7865049839019775"
"4839","1.771237850189209","1.771237850189209","1.771237850189209"
"4840","1.864396572113037","1.864396572113037","1.864396572113037"
"4846","1.7993898391723633","1.7993898391723633","1.7993898391723633"
"4852","1.8157744407653809","1.8157744407653809","1.8157744407653809"
"4853","1.8098043203353882","1.8098043203353882","1.8098043203353882"
"4861","1.8109936714172363","1.8109936714172363","1.8109936714172363"
"4871","1.728708028793335","1.728708028793335","1.728708028793335"
"4876","1.7221120595932007","1.7221120595932007","1.7221120595932007"
"4891","1.7868964672088623","1.7868964672088623","1.7868964672088623"
"4894","1.7899250984191895","1.7899250984191895","1.7899250984191895"
"4897","1.8171899318695068","1.8171899318695068","1.8171899318695068"
"4902","1.7748591899871826","1.7748591899871826","1.7748591899871826"
"4907","1.864211916923523","1.864211916923523","1.864211916923523"
"4910","1.6541969776153564","1.6541969776153564","1.6541969776153564"
"4912","1.7796294689178467","1.7796294689178467","1.7796294689178467"
"4915","1.6455371379852295","1.6455371379852295","1.6455371379852295"
"4918","1.7349388599395752","1.7349388599395752","1.7349388599395752"
"4919","1.7369003295898438","1.7369003295898438","1.7369003295898438"
"4920","1.811912178993225","1.811912178993225","1.811912178993225"
"4924","1.7895468473434448","1.7895468473434448","1.7895468473434448"
"4926","1.6905916929244995","1.6905916929244995","1.6905916929244995"
"4936","1.774564266204834","1.774564266204834","1.774564266204834"
"4938","1.7901020050048828","1.7901020050048828","1.7901020050048828"
"4941","1.8400547504425049","1.8400547504425049","1.8400547504425049"
"4943","1.7821292877197266","1.7821292877197266","1.7821292877197266"
"4944","1.7612255811691284","1.7612255811691284","1.7612255811691284"
"4951","1.8599215745925903","1.8599215745925903","1.8599215745925903"
"4952","1.6741530895233154","1.6741530895233154","1.6741530895233154"
"4958","1.800967812538147","1.800967812538147","1.800967812538147"
"4964","1.8364458084106445","1.8364458084106445","1.8364458084106445"
"4968","1.8890315294265747","1.8890315294265747","1.8890315294265747"
"4969","1.7428697347640991","1.7428697347640991","1.7428697347640991"
"4975","1.8950538635253906","1.8950538635253906","1.8950538635253906"
"4980","1.7793374061584473","1.7793374061584473","1.7793374061584473"
"4984","1.7024811506271362","1.7024811506271362","1.7024811506271362"
"4992","1.7482818365097046","1.7482818365097046","1.7482818365097046"
"4993","1.8660132884979248","1.8660132884979248","1.8660132884979248"
"4995","1.8709726333618164","1.8709726333618164","1.8709726333618164"
"4999","1.73810613155365","1.73810613155365","1.73810613155365"
"5001","1.7576768398284912","1.7576768398284912","1.7576768398284912"
"5005","1.7518072128295898","1.7518072128295898","1.7518072128295898"
"5012","1.8252131938934326","1.8252131938934326","1.8252131938934326"
"5016","1.8705030679702759","1.8705030679702759","1.8705030679702759"
"5017","1.7950356006622314","1.7950356006622314","1.7950356006622314"
"5020","1.7691235542297363","1.7691235542297363","1.7691235542297363"
"5022","1.6719844341278076","1.6719844341278076","1.6719844341278076"
"5025","1.774422287940979","1.774422287940979","1.774422287940979"
"5035","1.837475061416626","1.837475061416626","1.837475061416626"
"5036","1.8112406730651855","1.8112406730651855","1.8112406730651855"
"5038","1.658745288848877","1.658745288848877","1.658745288848877"
"5039","1.7059593200683594","1.7059593200683594","1.7059593200683594"
"5041","1.7638130187988281","1.7638130187988281","1.7638130187988281"
"5042","1.7269439697265625","1.7269439697265625","1.7269439697265625"
"5049","1.7271955013275146","1.7271955013275146","1.7271955013275146"
"5052","1.767878770828247","1.767878770828247","1.767878770828247"
"5054","1.801149845123291","1.801149845123291","1.801149845123291"
"5057","1.8165576457977295","1.8165576457977295","1.8165576457977295"
"5061","1.8388936519622803","1.8388936519622803","1.8388936519622803"
"5063","1.6968896389007568","1.6968896389007568","1.6968896389007568"
"5066","1.8043406009674072","1.8043406009674072","1.8043406009674072"
"5067","1.8223322629928589","1.8223322629928589","1.8223322629928589"
"5075","1.7280824184417725","1.7280824184417725","1.7280824184417725"
"5077","1.800285816192627","1.800285816192627","1.800285816192627"
"5079","1.663553237915039","1.663553237915039","1.663553237915039"
"5087","1.7508049011230469","1.7508049011230469","1.7508049011230469"
"5090","1.7324531078338623","1.7324531078338623","1.7324531078338623"
"5092","1.821572184562683","1.821572184562683","1.821572184562683"
"5094","1.7632920742034912","1.7632920742034912","1.7632920742034912"
"5105","1.8452152013778687","1.8452152013778687","1.8452152013778687"
"5114","1.659627914428711","1.659627914428711","1.659627914428711"
"5120","1.8395202159881592","1.8395202159881592","1.8395202159881592"
"5124","1.7432105541229248","1.7432105541229248","1.7432105541229248"
"5129","1.7534964084625244","1.7534964084625244","1.7534964084625244"
"5131","1.9426910877227783","1.9426910877227783","1.9426910877227783"
"5132","1.855513572692871","1.855513572692871","1.855513572692871"
"5141","1.8013969659805298","1.8013969659805298","1.8013969659805298"
"5143","1.7510347366333008","1.7510347366333008","1.7510347366333008"
"5144","1.7287333011627197","1.7287333011627197","1.7287333011627197"
"5146","1.7691757678985596","1.7691757678985596","1.7691757678985596"
"5151","1.7696415185928345","1.7696415185928345","1.7696415185928345"
"5159","1.6796743869781494","1.6796743869781494","1.6796743869781494"
"5165","1.711747407913208","1.711747407913208","1.711747407913208"
"5168","1.7459337711334229","1.7459337711334229","1.7459337711334229"
"5169","1.7611961364746094","1.7611961364746094","1.7611961364746094"
"5171","1.747450590133667","1.747450590133667","1.747450590133667"
"5173","1.8003000020980835","1.8003000020980835","1.8003000020980835"
"5180","1.7800618410110474","1.7800618410110474","1.7800618410110474"
"5181","1.8547099828720093","1.8547099828720093","1.8547099828720093"
"5183","1.7133431434631348","1.7133431434631348","1.7133431434631348"
"5184","1.6804957389831543","1.6804957389831543","1.6804957389831543"
"5192","1.6616489887237549","1.6616489887237549","1.6616489887237549"
"5195","1.7126967906951904","1.7126967906951904","1.7126967906951904"
"5200","1.6742734909057617","1.6742734909057617","1.6742734909057617"
"5202","1.7371366024017334","1.7371366024017334","1.7371366024017334"
"5208","1.887374758720398","1.887374758720398","1.887374758720398"
"5211","1.7216075658798218","1.7216075658798218","1.7216075658798218"
"5216","1.8256256580352783","1.8256256580352783","1.8256256580352783"
"5219","1.682234287261963","1.682234287261963","1.682234287261963"
"5232","1.805558681488037","1.805558681488037","1.805558681488037"
"5234","1.7464061975479126","1.7464061975479126","1.7464061975479126"
"5240","1.6846435070037842","1.6846435070037842","1.6846435070037842"
"5241","1.7650097608566284","1.7650097608566284","1.7650097608566284"
"5243","1.7511590719223022","1.7511590719223022","1.7511590719223022"
"5249","1.7290072441101074","1.7290072441101074","1.7290072441101074"
"5256","1.6905471086502075","1.6905471086502075","1.6905471086502075"
"5261","1.685537338256836","1.685537338256836","1.685537338256836"
"5262","1.8934978246688843","1.8934978246688843","1.8934978246688843"
"5267","1.7767539024353027","1.7767539024353027","1.7767539024353027"
"5268","1.5946427583694458","1.5946427583694458","1.5946427583694458"
"5269","1.7434463500976562","1.7434463500976562","1.7434463500976562"
"5274","1.8942774534225464","1.8942774534225464","1.8942774534225464"
"5285","1.8666213750839233","1.8666213750839233","1.8666213750839233"
"5286","1.7413482666015625","1.7413482666015625","1.7413482666015625"
"5288","1.7639929056167603","1.7639929056167603","1.7639929056167603"
"5295","1.6813011169433594","1.6813011169433594","1.6813011169433594"
"5297","1.8306093215942383","1.8306093215942383","1.8306093215942383"
"5300","1.8620786666870117","1.8620786666870117","1.8620786666870117"
"5303","1.6767611503601074","1.6767611503601074","1.6767611503601074"
"5305","1.7638306617736816","1.7638306617736816","1.7638306617736816"
"5314","1.8561732769012451","1.8561732769012451","1.8561732769012451"
"5319","1.7547308206558228","1.7547308206558228","1.7547308206558228"
"5323","1.7675073146820068","1.7675073146820068","1.7675073146820068"
"5328","1.8448631763458252","1.8448631763458252","1.8448631763458252"
"5332","1.7446478605270386","1.7446478605270386","1.7446478605270386"
"5334","1.793877363204956","1.793877363204956","1.793877363204956"
"5336","1.707836627960205","1.707836627960205","1.707836627960205"
"5337","1.7764430046081543","1.7764430046081543","1.7764430046081543"
"5341","1.8579156398773193","1.8579156398773193","1.8579156398773193"
"5343","1.6196916103363037","1.6196916103363037","1.6196916103363037"
"5344","1.7480933666229248","1.7480933666229248","1.7480933666229248"
"5347","1.7908223867416382","1.7908223867416382","1.7908223867416382"
"5349","1.8280417919158936","1.8280417919158936","1.8280417919158936"
"5350","1.7906506061553955","1.7906506061553955","1.7906506061553955"
"5356","1.7247817516326904","1.7247817516326904","1.7247817516326904"
"5359","1.6913670301437378","1.6913670301437378","1.6913670301437378"
"5361","1.7952775955200195","1.7952775955200195","1.7952775955200195"
"5362","1.7265777587890625","1.7265777587890625","1.7265777587890625"
"5370","1.6988599300384521","1.6988599300384521","1.6988599300384521"
"5380","1.8215373754501343","1.8215373754501343","1.8215373754501343"
"5389","1.6212530136108398","1.6212530136108398","1.6212530136108398"
"5391","1.7571344375610352","1.7571344375610352","1.7571344375610352"
"5393","1.6977081298828125","1.6977081298828125","1.6977081298828125"
"5396","1.8511935472488403","1.8511935472488403","1.8511935472488403"
"5397","1.700905442237854","1.700905442237854","1.700905442237854"
"5399","1.7462044954299927","1.7462044954299927","1.7462044954299927"
"5407","1.7558958530426025","1.7558958530426025","1.7558958530426025"
"5413","1.7705750465393066","1.7705750465393066","1.7705750465393066"
"5417","1.7293272018432617","1.7293272018432617","1.7293272018432617"
"5420","1.7579822540283203","1.7579822540283203","1.7579822540283203"
"5422","1.7896316051483154","1.7896316051483154","1.7896316051483154"
"5424","1.776614785194397","1.776614785194397","1.776614785194397"
"5428","1.7728551626205444","1.7728551626205444","1.7728551626205444"
"5429","1.7491497993469238","1.7491497993469238","1.7491497993469238"
"5432","1.677020788192749","1.677020788192749","1.677020788192749"
"5435","1.6683682203292847","1.6683682203292847","1.6683682203292847"
"5436","1.7623522281646729","1.7623522281646729","1.7623522281646729"
"5438","1.6790043115615845","1.6790043115615845","1.6790043115615845"
"5439","1.753785252571106","1.753785252571106","1.753785252571106"
"5440","1.772322416305542","1.772322416305542","1.772322416305542"
"5444","1.790597677230835","1.790597677230835","1.790597677230835"
"5445","1.8706190586090088","1.8706190586090088","1.8706190586090088"
"5447","1.66965913772583","1.66965913772583","1.66965913772583"
"5450","1.82572340965271","1.82572340965271","1.82572340965271"
"5457","1.780899167060852","1.780899167060852","1.780899167060852"
"5460","1.818878173828125","1.818878173828125","1.818878173828125"
"5466","1.8074331283569336","1.8074331283569336","1.8074331283569336"
"5474","1.7673689126968384","1.7673689126968384","1.7673689126968384"
"5484","1.7598793506622314","1.7598793506622314","1.7598793506622314"
"5486","1.7111960649490356","1.7111960649490356","1.7111960649490356"
"5487","1.812831163406372","1.812831163406372","1.812831163406372"
"5501","1.8027875423431396","1.8027875423431396","1.8027875423431396"
"5518","1.8229635953903198","1.8229635953903198","1.8229635953903198"
"5521","1.7272528409957886","1.7272528409957886","1.7272528409957886"
"5534","1.7619469165802002","1.7619469165802002","1.7619469165802002"
"5536","1.7692948579788208","1.7692948579788208","1.7692948579788208"
"5545","1.7089587450027466","1.7089587450027466","1.7089587450027466"
"5546","1.8043451309204102","1.8043451309204102","1.8043451309204102"
"5548","1.670780897140503","1.670780897140503","1.670780897140503"
"5562","1.8066222667694092","1.8066222667694092","1.8066222667694092"
"5571","1.691946268081665","1.691946268081665","1.691946268081665"
"5582","1.761568546295166","1.761568546295166","1.761568546295166"
"5584","1.7992979288101196","1.7992979288101196","1.7992979288101196"
"5588","1.7576489448547363","1.7576489448547363","1.7576489448547363"
"5589","1.7331366539001465","1.7331366539001465","1.7331366539001465"
"5593","1.71505606174469","1.71505606174469","1.71505606174469"
"5594","1.6136497259140015","1.6136497259140015","1.6136497259140015"
"5597","1.6967599391937256","1.6967599391937256","1.6967599391937256"
"5603","1.771369457244873","1.771369457244873","1.771369457244873"
"5605","1.7910553216934204","1.7910553216934204","1.7910553216934204"
"5609","1.706235647201538","1.706235647201538","1.706235647201538"
"5611","1.6774990558624268","1.6774990558624268","1.6774990558624268"
"5614","1.7638347148895264","1.7638347148895264","1.7638347148895264"
"5615","1.781255841255188","1.781255841255188","1.781255841255188"
"5617","1.8633701801300049","1.8633701801300049","1.8633701801300049"
"5622","1.7074215412139893","1.7074215412139893","1.7074215412139893"
"5626","1.7392807006835938","1.7392807006835938","1.7392807006835938"
"5629","1.8578274250030518","1.8578274250030518","1.8578274250030518"
"5630","1.7159767150878906","1.7159767150878906","1.7159767150878906"
"5635","1.7114992141723633","1.7114992141723633","1.7114992141723633"
"5641","1.87063729763031","1.87063729763031","1.87063729763031"
"5645","1.6821434497833252","1.6821434497833252","1.6821434497833252"
"5646","1.757176160812378","1.757176160812378","1.757176160812378"
"5649","1.7603166103363037","1.7603166103363037","1.7603166103363037"
"5654","1.8147526979446411","1.8147526979446411","1.8147526979446411"
"5662","1.6893253326416016","1.6893253326416016","1.6893253326416016"
"5665","1.816119909286499","1.816119909286499","1.816119909286499"
"5682","1.6619093418121338","1.6619093418121338","1.6619093418121338"
"5684","1.8886067867279053","1.8886067867279053","1.8886067867279053"
"5686","1.7269189357757568","1.7269189357757568","1.7269189357757568"
"5695","1.7326371669769287","1.7326371669769287","1.7326371669769287"
"5711","1.68571138381958","1.68571138381958","1.68571138381958"
"5715","1.7856441736221313","1.7856441736221313","1.7856441736221313"
"5722","1.724073886871338","1.724073886871338","1.724073886871338"
"5736","1.7100800275802612","1.7100800275802612","1.7100800275802612"
"5742","1.7057719230651855","1.7057719230651855","1.7057719230651855"
"5745","1.8929857015609741","1.8929857015609741","1.8929857015609741"
"5748","1.6501227617263794","1.6501227617263794","1.6501227617263794"
"5754","1.7483344078063965","1.7483344078063965","1.7483344078063965"
"5756","1.7424042224884033","1.7424042224884033","1.7424042224884033"
"5757","1.6895381212234497","1.6895381212234497","1.6895381212234497"
"5758","1.7900654077529907","1.7900654077529907","1.7900654077529907"
"5761","1.7297415733337402","1.7297415733337402","1.7297415733337402"
"5765","1.7401390075683594","1.7401390075683594","1.7401390075683594"
"5766","1.6088511943817139","1.6088511943817139","1.6088511943817139"
"5770","1.7761564254760742","1.7761564254760742","1.7761564254760742"
"5773","1.831075668334961","1.831075668334961","1.831075668334961"
"5774","1.7034255266189575","1.7034255266189575","1.7034255266189575"
"5779","1.8196942806243896","1.8196942806243896","1.8196942806243896"
"5786","1.7496614456176758","1.7496614456176758","1.7496614456176758"
"5796","1.6579394340515137","1.6579394340515137","1.6579394340515137"
"5797","1.8416163921356201","1.8416163921356201","1.8416163921356201"
"5801","1.7305617332458496","1.7305617332458496","1.7305617332458496"
"5802","1.7226057052612305","1.7226057052612305","1.7226057052612305"
"5808","1.792614221572876","1.792614221572876","1.792614221572876"
"5818","1.7511001825332642","1.7511001825332642","1.7511001825332642"
"5820","1.7545490264892578","1.7545490264892578","1.7545490264892578"
"5825","1.661994457244873","1.661994457244873","1.661994457244873"
"5831","1.6980688571929932","1.6980688571929932","1.6980688571929932"
"5836","1.7323358058929443","1.7323358058929443","1.7323358058929443"
"5847","1.6533570289611816","1.6533570289611816","1.6533570289611816"
"5848","1.7107000350952148","1.7107000350952148","1.7107000350952148"
"5849","1.7431378364562988","1.7431378364562988","1.7431378364562988"
"5853","1.730669617652893","1.730669617652893","1.730669617652893"
"5856","1.8877348899841309","1.8877348899841309","1.8877348899841309"
"5857","1.7742559909820557","1.7742559909820557","1.7742559909820557"
"5864","1.713987112045288","1.713987112045288","1.713987112045288"
"5865","1.741114616394043","1.741114616394043","1.741114616394043"
"5868","1.719965934753418","1.719965934753418","1.719965934753418"
"5876","1.7006515264511108","1.7006515264511108","1.7006515264511108"
"5877","1.8994638919830322","1.8994638919830322","1.8994638919830322"
"5880","1.6821272373199463","1.6821272373199463","1.6821272373199463"
"5884","1.8216631412506104","1.8216631412506104","1.8216631412506104"
"5887","1.8033901453018188","1.8033901453018188","1.8033901453018188"
"5890","1.729084849357605","1.729084849357605","1.729084849357605"
"5891","1.649550199508667","1.649550199508667","1.649550199508667"
"5902","1.7933013439178467","1.7933013439178467","1.7933013439178467"
"5905","1.7178690433502197","1.7178690433502197","1.7178690433502197"
"5909","1.8821635246276855","1.8821635246276855","1.8821635246276855"
"5910","1.709214687347412","1.709214687347412","1.709214687347412"
"5916","1.729856252670288","1.729856252670288","1.729856252670288"
"5921","1.7593398094177246","1.7593398094177246","1.7593398094177246"
"5923","1.739579439163208","1.739579439163208","1.739579439163208"
"5928","1.6987897157669067","1.6987897157669067","1.6987897157669067"
"5931","1.7080445289611816","1.7080445289611816","1.7080445289611816"
"5937","1.8024250268936157","1.8024250268936157","1.8024250268936157"
"5938","1.7749478816986084","1.7749478816986084","1.7749478816986084"
"5941","1.6655579805374146","1.6655579805374146","1.6655579805374146"
"5942","1.9174195528030396","1.9174195528030396","1.9174195528030396"
"5943","1.738434910774231","1.738434910774231","1.738434910774231"
"5945","1.8163211345672607","1.8163211345672607","1.8163211345672607"
"5946","1.734007716178894","1.734007716178894","1.734007716178894"
"5948","1.7553870677947998","1.7553870677947998","1.7553870677947998"
"5957","1.813568115234375","1.813568115234375","1.813568115234375"
"5960","1.7572965621948242","1.7572965621948242","1.7572965621948242"
"5967","1.7370339632034302","1.7370339632034302","1.7370339632034302"
"5969","1.639784574508667","1.639784574508667","1.639784574508667"
"5970","1.7781755924224854","1.7781755924224854","1.7781755924224854"
"5973","1.7050201892852783","1.7050201892852783","1.7050201892852783"
"5976","1.7586567401885986","1.7586567401885986","1.7586567401885986"
"5979","1.8424477577209473","1.8424477577209473","1.8424477577209473"
"5980","1.7356451749801636","1.7356451749801636","1.7356451749801636"
"5997","1.7113254070281982","1.7113254070281982","1.7113254070281982"
"6001","1.6964685916900635","1.6964685916900635","1.6964685916900635"
"6008","1.8361772298812866","1.8361772298812866","1.8361772298812866"
"6010","1.7461071014404297","1.7461071014404297","1.7461071014404297"
"6022","1.712193489074707","1.712193489074707","1.712193489074707"
"6023","1.7091618776321411","1.7091618776321411","1.7091618776321411"
"6024","1.7414523363113403","1.7414523363113403","1.7414523363113403"
"6025","1.777115821838379","1.777115821838379","1.777115821838379"
"6027","1.6963802576065063","1.6963802576065063","1.6963802576065063"
"6032","1.6328459978103638","1.6328459978103638","1.6328459978103638"
"6033","1.7328579425811768","1.7328579425811768","1.7328579425811768"
"6044","1.680915117263794","1.680915117263794","1.680915117263794"
"6055","1.7493159770965576","1.7493159770965576","1.7493159770965576"
"6060","1.7976160049438477","1.7976160049438477","1.7976160049438477"
"6061","1.7537405490875244","1.7537405490875244","1.7537405490875244"
"6069","1.7789828777313232","1.7789828777313232","1.7789828777313232"
"6077","1.64423406124115","1.64423406124115","1.64423406124115"
"6079","1.6286033391952515","1.6286033391952515","1.6286033391952515"
"6080","1.6986143589019775","1.6986143589019775","1.6986143589019775"
"6088","1.7413380146026611","1.7413380146026611","1.7413380146026611"
"6090","1.695410966873169","1.695410966873169","1.695410966873169"
"6097","1.7019665241241455","1.7019665241241455","1.7019665241241455"
"6104","1.705434799194336","1.705434799194336","1.705434799194336"
"6107","1.7779736518859863","1.7779736518859863","1.7779736518859863"
"6115","1.7350335121154785","1.7350335121154785","1.7350335121154785"
"6116","1.621477723121643","1.621477723121643","1.621477723121643"
"6118","1.7420052289962769","1.7420052289962769","1.7420052289962769"
"6121","1.756589651107788","1.756589651107788","1.756589651107788"
"6126","1.6962320804595947","1.6962320804595947","1.6962320804595947"
"6138","1.7878899574279785","1.7878899574279785","1.7878899574279785"
"6140","1.8645710945129395","1.8645710945129395","1.8645710945129395"
"6144","1.727341651916504","1.727341651916504","1.727341651916504"
"6147","1.788203477859497","1.788203477859497","1.788203477859497"
"6148","1.7233161926269531","1.7233161926269531","1.7233161926269531"
"6151","1.7025179862976074","1.7025179862976074","1.7025179862976074"
"6153","1.726222276687622","1.726222276687622","1.726222276687622"
"6171","1.5953162908554077","1.5953162908554077","1.5953162908554077"
"6180","1.8233829736709595","1.8233829736709595","1.8233829736709595"
"6184","1.671504259109497","1.671504259109497","1.671504259109497"
"6188","1.679007887840271","1.679007887840271","1.679007887840271"
"6190","1.8122185468673706","1.8122185468673706","1.8122185468673706"
"6194","1.746151328086853","1.746151328086853","1.746151328086853"
"6197","1.6213226318359375","1.6213226318359375","1.6213226318359375"
"6201","1.7350038290023804","1.7350038290023804","1.7350038290023804"
"6202","1.7561203241348267","1.7561203241348267","1.7561203241348267"
"6203","1.7665181159973145","1.7665181159973145","1.7665181159973145"
"6206","1.7418150901794434","1.7418150901794434","1.7418150901794434"
"6209","1.7551738023757935","1.7551738023757935","1.7551738023757935"
"6212","1.666035771369934","1.666035771369934","1.666035771369934"
"6222","1.6487994194030762","1.6487994194030762","1.6487994194030762"
"6226","1.7918288707733154","1.7918288707733154","1.7918288707733154"
"6232","1.8521848917007446","1.8521848917007446","1.8521848917007446"
"6233","1.7630481719970703","1.7630481719970703","1.7630481719970703"
"6237","1.8358919620513916","1.8358919620513916","1.8358919620513916"
"6241","1.6587828397750854","1.6587828397750854","1.6587828397750854"
"6244","1.8796024322509766","1.8796024322509766","1.8796024322509766"
"6246","1.6996790170669556","1.6996790170669556","1.6996790170669556"
"6250","1.622769832611084","1.622769832611084","1.622769832611084"
"6260","1.7184432744979858","1.7184432744979858","1.7184432744979858"
"6262","1.7209415435791016","1.7209415435791016","1.7209415435791016"
"6269","1.6501058340072632","1.6501058340072632","1.6501058340072632"
"6270","1.6766064167022705","1.6766064167022705","1.6766064167022705"
"6281","1.6601710319519043","1.6601710319519043","1.6601710319519043"
"6282","1.8136382102966309","1.8136382102966309","1.8136382102966309"
"6283","1.6019428968429565","1.6019428968429565","1.6019428968429565"
"6290","1.7718780040740967","1.7718780040740967","1.7718780040740967"
"6292","1.7033207416534424","1.7033207416534424","1.7033207416534424"
"6294","1.7352601289749146","1.7352601289749146","1.7352601289749146"
"6298","1.6737699508666992","1.6737699508666992","1.6737699508666992"
"6307","1.6464182138442993","1.6464182138442993","1.6464182138442993"
"6310","1.7455201148986816","1.7455201148986816","1.7455201148986816"
"6311","1.5960183143615723","1.5960183143615723","1.5960183143615723"
"6313","1.6531788110733032","1.6531788110733032","1.6531788110733032"
"6317","1.680936574935913","1.680936574935913","1.680936574935913"
"6319","1.7430371046066284","1.7430371046066284","1.7430371046066284"
"6323","1.8571463823318481","1.8571463823318481","1.8571463823318481"
"6335","1.5934098958969116","1.5934098958969116","1.5934098958969116"
"6338","1.7615535259246826","1.7615535259246826","1.7615535259246826"
"6343","1.7613568305969238","1.7613568305969238","1.7613568305969238"
"6344","1.7172571420669556","1.7172571420669556","1.7172571420669556"
"6350","1.8295583724975586","1.8295583724975586","1.8295583724975586"
"6352","1.670678734779358","1.670678734779358","1.670678734779358"
